tokens,ner_tags
"['Ethan', 'Tran', 'DOB', '09-02-2014']","[0, 0, 3, 3]"
"['KL97', '7843965817', 'Issued', 'on', '30-01-2007', 'Expires', 'on', '21-04-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL24', '5918528060', 'Issued', 'on', '29-05-2028', 'Expires', 'on', '05-05-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL29', '4142865661', 'Issued', 'on', '30-09-2020', 'Expires', 'on', '29-01-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL30', '7272132968', 'Issued', 'on', '14-10-2029', 'Expires', 'on', '25-02-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL96', '1383268249', 'Issued', 'on', '28-05-2015', 'Expires', 'on', '19-02-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL61', '1448847859', 'Issued', 'on', '14-06-2010', 'Expires', 'on', '01-11-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Brandi', 'Adams', 'DOB', '31-05-2018']","[0, 0, 3, 3]"
"['KL89', '4099552003', 'Issued', 'on', '08-08-2028', 'Expires', 'on', '03-05-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Laurie', 'Gutierrez', 'DOB', '03-08-2029']","[0, 0, 3, 3]"
"['KL89', '1919506215', 'Issued', 'on', '30-05-2025', 'Expires', 'on', '29-09-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL34', '7148024731', 'Issued', 'on', '27-03-2021', 'Expires', 'on', '19-12-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL78', '9647526091', 'Issued', 'on', '31-03-2022', 'Expires', 'on', '03-10-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL93', '8779299135', 'Issued', 'on', '05-11-2007', 'Expires', 'on', '26-01-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(868)807-3100x17977']","[17, 17, 17]"
"['KL46', '1756503370', 'Issued', 'on', '12-12-2027', 'Expires', 'on', '12-10-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL12', '8228609138', 'Issued', 'on', '24-12-2006', 'Expires', 'on', '15-04-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '364', 'Jeff', 'Expressway', 'East', 'Matthew,', 'HI', '18983', 'Present', 'Address', '24562', 'Dylan', 'Brooks', 'Apt.', '540', 'Danielborough,', 'OK', '53286']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL53', '4693001204', 'Issued', 'on', '16-07-2016', 'Expires', 'on', '29-01-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '517', 'Flores', 'Stravenue', 'Apt.', '649', 'Anthonyburgh,', 'MT', '19836', 'Present', 'Address', '7203', 'Justin', 'Flat', 'Apt.', '614', 'Port', 'Gregory,', 'NY', '48499']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL27', '6526390110', 'Issued', 'on', '08-03-2023', 'Expires', 'on', '05-11-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL85', '8932259541', 'Issued', 'on', '11-05-2026', 'Expires', 'on', '25-01-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Kyle', 'Aguilar', 'DOB', '04-12-2005']","[0, 0, 3, 3]"
"['KL58', '3813875271', 'Issued', 'on', '21-04-2019', 'Expires', 'on', '14-07-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-281-689-2371']","[17, 17, 17]"
"['KL95', '2482789277', 'Issued', 'on', '09-07-2015', 'Expires', 'on', '18-11-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '2718136468']","[17, 17, 17]"
"['Permanent', 'Address', '580', 'Carol', 'Divide', 'Suite', '790', 'Jamesside,', 'WA', '65980', 'Present', 'Address', '42970', 'Ashley', 'Mountain', 'Suite', '338', 'Port', 'Anthonyland,', 'KS', '88017']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '426.594.4104']","[17, 17, 17]"
"['Emergency', 'Contact', '(500)586-5862']","[17, 17, 17]"
"['KL68', '1509599320', 'Issued', 'on', '11-01-2014', 'Expires', 'on', '24-04-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL64', '9311486930', 'Issued', 'on', '23-09-2021', 'Expires', 'on', '09-01-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL26', '5411112448', 'Issued', 'on', '24-06-2007', 'Expires', 'on', '21-02-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Scott', 'Merritt', 'DOB', '13-05-2007']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '774-867-5732x5141']","[17, 17, 17]"
"['Emergency', 'Contact', '973-412-4321']","[17, 17, 17]"
"['KL71', '4995115141', 'Issued', 'on', '18-10-2013', 'Expires', 'on', '25-04-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL86', '3660409168', 'Issued', 'on', '12-11-2028', 'Expires', 'on', '09-01-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL26', '8988685991', 'Issued', 'on', '04-10-2018', 'Expires', 'on', '30-01-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL30', '3757545045', 'Issued', 'on', '07-12-2020', 'Expires', 'on', '08-07-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL46', '1139083858', 'Issued', 'on', '06-11-2006', 'Expires', 'on', '20-12-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL12', '7941256427', 'Issued', 'on', '05-05-2016', 'Expires', 'on', '11-11-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Michelle', 'Williams', 'DOB', '02-07-2016']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL32', '5062051894', 'Issued', 'on', '01-04-2018', 'Expires', 'on', '01-12-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL23', '8774267957', 'Issued', 'on', '01-06-2014', 'Expires', 'on', '30-05-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL17', '4303503629', 'Issued', 'on', '22-06-2020', 'Expires', 'on', '05-07-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '534.206.9754x1326']","[17, 17, 17]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL62', '3378739095', 'Issued', 'on', '05-12-2027', 'Expires', 'on', '11-09-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL61', '5051054525', 'Issued', 'on', '31-01-2016', 'Expires', 'on', '24-01-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '+1-492-429-8309']","[17, 17, 17]"
"['KL53', '4024961672', 'Issued', 'on', '08-10-2007', 'Expires', 'on', '01-11-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL39', '2426527399', 'Issued', 'on', '27-03-2012', 'Expires', 'on', '03-01-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Michael', 'French', 'DOB', '11-08-2006']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '286.807.2943']","[17, 17, 17]"
"['KL77', '9391882993', 'Issued', 'on', '11-12-2009', 'Expires', 'on', '05-05-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL35', '1106472872', 'Issued', 'on', '06-10-2020', 'Expires', 'on', '03-08-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '29519', 'Craig', 'Drive', 'Suite', '586', 'Weberbury,', 'DE', '50231', 'Present', 'Address', 'PSC', '0278,', 'Box', '6348', 'APO', 'AA', '55446']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL78', '8199937700', 'Issued', 'on', '02-07-2017', 'Expires', 'on', '28-08-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '80695', 'Mueller', 'Estate', 'North', 'Austinmouth,', 'IL', '10866', 'Present', 'Address', '6678', 'Austin', 'Throughway', 'East', 'Josephville,', 'MP', '17595']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL95', '4337210308', 'Issued', 'on', '14-11-2025', 'Expires', 'on', '19-03-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '42385', 'Jon', 'River', 'Floresstad,', 'LA', '47091', 'Present', 'Address', '4885', 'Paul', 'Causeway', 'Suite', '398', 'Robertsonside,', 'PA', '76328']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL66', '9254795082', 'Issued', 'on', '12-11-2024', 'Expires', 'on', '07-01-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-784-640-6026x909']","[17, 17, 17]"
"['Emergency', 'Contact', '4522198990']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '001-577-573-0881x53029']","[17, 17, 17]"
"['Permanent', 'Address', '7052', 'Lane', 'Knoll', 'Apt.', '841', 'Port', 'Heather,', 'OR', '83351', 'Present', 'Address', '53325', 'Townsend', 'Tunnel', 'West', 'Katherinechester,', 'HI', '64231']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Chad', 'Anderson', 'DOB', '04-01-2009']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL52', '1500275778', 'Issued', 'on', '15-03-2008', 'Expires', 'on', '17-04-2016']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL42', '1160420219', 'Issued', 'on', '11-06-2015', 'Expires', 'on', '12-05-2027']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '24610', 'Paul', 'Place', 'Apt.', '071', 'South', 'Todd,', 'OR', '97988', 'Present', 'Address', '514', 'Smith', 'Field', 'Jacksonport,', 'AZ', '32394']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL40', '5307967688', 'Issued', 'on', '19-10-2026', 'Expires', 'on', '04-04-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL18', '1739252238', 'Issued', 'on', '01-03-2028', 'Expires', 'on', '08-05-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL87', '3155369361', 'Issued', 'on', '04-07-2005', 'Expires', 'on', '08-11-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '301-621-7856x3436']","[17, 17, 17]"
"['KL86', '8824192025', 'Issued', 'on', '01-09-2016', 'Expires', 'on', '09-08-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Angela', 'Greene', 'DOB', '30-09-2013']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '686', 'Bryant', 'Key', 'Carterhaven,', 'WI', '88380', 'Present', 'Address', '20948', 'Richard', 'Villages', 'Jamesshire,', 'MH', '76347']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL85', '7075558807', 'Issued', 'on', '25-08-2027', 'Expires', 'on', '30-06-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '14618', 'Andrade', 'Centers', 'Apt.', '739', 'West', 'Lauren,', 'NH', '71039', 'Present', 'Address', '6425', 'William', 'Path', 'East', 'Donald,', 'KS', '83389']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '647', 'Lewis', 'Drive', 'Apt.', '724', 'New', 'Gabriel,', 'CO', '32869', 'Present', 'Address', '61869', 'Powell', 'Knolls', 'Suite', '927', 'Sandratown,', 'MN', '95057']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL58', '5103635310', 'Issued', 'on', '04-02-2029', 'Expires', 'on', '13-01-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL72', '5505868105', 'Issued', 'on', '19-03-2026', 'Expires', 'on', '25-05-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL32', '8568570347', 'Issued', 'on', '14-11-2027', 'Expires', 'on', '09-01-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '9134', 'Courtney', 'Pike', 'East', 'Kathyside,', 'AR', '24802', 'Present', 'Address', '19747', 'Williams', 'Street', 'Suite', '042', 'Danielberg,', 'UT', '89275']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['James', 'Henderson', 'DOB', '23-08-2018']","[0, 0, 3, 3]"
"['Jared', 'Sanchez', 'DOB', '01-09-2029']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '7660', 'Rowe', 'Forge', 'Port', 'Jefffort,', 'WV', '69828', 'Present', 'Address', '6693', 'Kennedy', 'Orchard', 'Apt.', '424', 'South', 'William,', 'WY', '91177']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Ryan', 'Estrada', 'DOB', '28-12-2026']","[0, 0, 3, 3]"
"['KL65', '1599433930', 'Issued', 'on', '23-03-2019', 'Expires', 'on', '21-10-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL16', '7509328939', 'Issued', 'on', '29-09-2009', 'Expires', 'on', '15-05-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(961)624-9987']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL17', '4612185358', 'Issued', 'on', '12-08-2027', 'Expires', 'on', '20-05-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '068', 'Gregory', 'Mount', 'Suite', '610', 'Robinside,', 'NE', '62393', 'Present', 'Address', '58684', 'Anthony', 'Vista', 'West', 'Steve,', 'MS', '46037']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', 'PSC', '9386,', 'Box', '5120', 'APO', 'AA', '34951', 'Present', 'Address', '078', 'Gilmore', 'Hills', 'Mirandatown,', 'DE', '55594']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', 'USCGC', 'Duarte', 'FPO', 'AE', '98136', 'Present', 'Address', '62706', 'Tate', 'Spring', 'East', 'Lisaside,', 'OR', '43892']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', 'USNS', 'Pineda', 'FPO', 'AA', '39117', 'Present', 'Address', '129', 'Larry', 'Plains', 'Suite', '385', 'Devinton,', 'MA', '05626']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL79', '4432477041', 'Issued', 'on', '22-02-2007', 'Expires', 'on', '23-08-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL97', '7806290287', 'Issued', 'on', '14-12-2015', 'Expires', 'on', '07-03-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Tiffany', 'Oconnor', 'DOB', '24-01-2027']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '(360)758-8095x9243']","[17, 17, 17]"
"['KL66', '5133988634', 'Issued', 'on', '11-02-2023', 'Expires', 'on', '01-07-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '57021', 'Robert', 'Summit', 'Powellton,', 'GA', '71143', 'Present', 'Address', '149', 'Barr', 'Mews', 'Port', 'Jenniferside,', 'DE', '48452']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '883-661-1538x336']","[17, 17, 17]"
"['Emergency', 'Contact', '693-747-4303x4267']","[17, 17, 17]"
"['Jessica', 'Faulkner', 'DOB', '24-05-2007']","[0, 0, 3, 3]"
"['Gary', 'Bell', 'DOB', '30-04-2024']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '+1-816-209-6405x7876']","[17, 17, 17]"
"['KL27', '5811406571', 'Issued', 'on', '08-02-2030', 'Expires', 'on', '16-10-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Joshua', 'Lowe', 'DOB', '22-05-2026']","[0, 0, 3, 3]"
"['Emergency', 'Contact', '(914)473-0748x0279']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Stephanie', 'Harris', 'DOB', '01-01-2009']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL13', '5496067653', 'Issued', 'on', '09-03-2025', 'Expires', 'on', '05-02-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(699)546-5217x45658']","[17, 17, 17]"
"['KL34', '5660589433', 'Issued', 'on', '06-01-2024', 'Expires', 'on', '13-08-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '80684', 'Marcia', 'Landing', 'Suite', '955', 'Gonzalezland,', 'MA', '83503', 'Present', 'Address', '972', 'Maurice', 'Manors', 'Apt.', '302', 'Port', 'Evan,', 'NJ', '53284']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL92', '3868968361', 'Issued', 'on', '14-07-2012', 'Expires', 'on', '09-06-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Jennifer', 'Welch', 'DOB', '11-04-2026']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '697-939-7687x6596']","[17, 17, 17]"
"['Permanent', 'Address', '753', 'Williams', 'Meadows', 'Lake', 'Audreymouth,', 'WI', '83172', 'Present', 'Address', '75634', 'Brown', 'Causeway', 'North', 'Austin,', 'CT', '50682']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '9696', 'Martin', 'Trail', 'Frenchhaven,', 'UT', '31814', 'Present', 'Address', '3731', 'Hogan', 'Extensions', 'Jamesshire,', 'NY', '09846']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL85', '2523172564', 'Issued', 'on', '30-06-2009', 'Expires', 'on', '08-10-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '972', 'Ellis', 'Land', 'Suite', '914', 'Shaffertown,', 'CA', '21168', 'Present', 'Address', '945', 'Miller', 'Tunnel', 'Hilltown,', 'NM', '90394']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL21', '2819016550', 'Issued', 'on', '09-11-2008', 'Expires', 'on', '23-02-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '2062652853']","[17, 17, 17]"
"['Permanent', 'Address', '8685', 'Edward', 'Wall', 'Apt.', '006', 'Jenniferfort,', 'SD', '59716', 'Present', 'Address', '4201', 'Jason', 'Heights', 'North', 'Jennifer,', 'VA', '72518']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL46', '6257601294', 'Issued', 'on', '04-02-2021', 'Expires', 'on', '31-01-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '46687', 'Susan', 'Unions', 'Apt.', '796', 'North', 'Christopher,', 'NE', '63862', 'Present', 'Address', '46583', 'Drake', 'Rapids', 'Lake', 'Juliaville,', 'MT', '88336']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL91', '8042260341', 'Issued', 'on', '29-04-2019', 'Expires', 'on', '18-05-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-813-366-2220']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Brenda', 'Young', 'DOB', '28-11-2005']","[0, 0, 3, 3]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL28', '9303965347', 'Issued', 'on', '29-04-2029', 'Expires', 'on', '14-12-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '99478', 'Patricia', 'Pines', 'Apt.', '460', 'West', 'Heather,', 'ME', '02532', 'Present', 'Address', 'Unit', '7943', 'Box', '4441', 'DPO', 'AP', '61724']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL90', '7041433982', 'Issued', 'on', '02-10-2017', 'Expires', 'on', '05-01-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '(261)396-2132x39295']","[17, 17, 17]"
"['KL43', '6992289064', 'Issued', 'on', '10-03-2028', 'Expires', 'on', '07-03-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL77', '3472828483', 'Issued', 'on', '23-08-2021', 'Expires', 'on', '14-04-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL37', '6361343908', 'Issued', 'on', '29-12-2007', 'Expires', 'on', '22-07-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '65808', 'Hernandez', 'Skyway', 'Gregorymouth,', 'TN', '10422', 'Present', 'Address', '830', 'Joseph', 'Road', 'South', 'Elizabethfort,', 'MP', '24962']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Angela', 'Mcmahon', 'DOB', '13-07-2005']","[0, 0, 3, 3]"
"['Permanent', 'Address', '85905', 'Timothy', 'Creek', 'Port', 'Andreafurt,', 'MI', '54388', 'Present', 'Address', '41286', 'Luna', 'Squares', 'Port', 'Zachary,', 'DE', '07658']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL36', '8364729769', 'Issued', 'on', '18-06-2008', 'Expires', 'on', '23-03-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL37', '5296790158', 'Issued', 'on', '28-06-2024', 'Expires', 'on', '29-03-2017']","[5, 5, 18, 6, 6, 18, 7, 7]"
