tokens,ner_tags
"['KL60', '9465553402', 'Issued', 'on', '07-03-2020', 'Expires', 'on', '20-10-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '469.441.5594x50119']","[17, 17, 17]"
"['Permanent', 'Address', '3605', 'Chad', 'Common', 'Suite', '039', 'Clarkmouth,', 'IA', '54344', 'Present', 'Address', 'Unit', '2189', 'Box', '4559', 'DPO', 'AE', '50175']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL65', '2693601838', 'Issued', 'on', '19-09-2021', 'Expires', 'on', '17-06-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL20', '4201103712', 'Issued', 'on', '14-11-2006', 'Expires', 'on', '15-01-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '+1-894-624-8942x046']","[17, 17, 17]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL44', '8631177201', 'Issued', 'on', '22-02-2024', 'Expires', 'on', '25-01-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL83', '1384806111', 'Issued', 'on', '30-12-2019', 'Expires', 'on', '16-11-2019']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '6420', 'Edwards', 'Way', 'Tracymouth,', 'MA', '70954', 'Present', 'Address', '5338', 'Ronald', 'Gardens', 'Suite', '466', 'Port', 'Cynthia,', 'WI', '55385']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL86', '3814963909', 'Issued', 'on', '24-08-2016', 'Expires', 'on', '13-01-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '401-365-9953x0062']","[17, 17, 17]"
"['KL54', '5921252890', 'Issued', 'on', '24-02-2011', 'Expires', 'on', '17-05-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL39', '2605548088', 'Issued', 'on', '17-03-2015', 'Expires', 'on', '11-05-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-376-477-4625x91601']","[17, 17, 17]"
"['Emergency', 'Contact', '211-358-4886x008']","[17, 17, 17]"
"['KL16', '2235598059', 'Issued', 'on', '06-05-2021', 'Expires', 'on', '26-03-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL24', '6605439330', 'Issued', 'on', '06-10-2022', 'Expires', 'on', '04-09-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '231', 'Becky', 'Knolls', 'Suite', '047', 'Lake', 'Ricky,', 'KS', '22011', 'Present', 'Address', '21203', 'Perez', 'Trace', 'Suite', '536', 'Heatherfurt,', 'VI', '99140']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL79', '5373945362', 'Issued', 'on', '24-04-2023', 'Expires', 'on', '01-11-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '254', 'Kyle', 'Crossing', 'Apt.', '854', 'Lauraview,', 'AR', '04621', 'Present', 'Address', '4547', 'Singh', 'Ways', 'Apt.', '112', 'East', 'Sarah,', 'NV', '37917']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '917', 'Santana', 'Locks', 'Apt.', '342', 'Jacksonborough,', 'VI', '73257', 'Present', 'Address', '75080', 'Catherine', 'Loaf', 'Port', 'Bobby,', 'MA', '94185']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL31', '5553137994', 'Issued', 'on', '25-10-2026', 'Expires', 'on', '24-10-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL99', '7949105797', 'Issued', 'on', '30-04-2006', 'Expires', 'on', '09-05-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL93', '5059502085', 'Issued', 'on', '30-11-2025', 'Expires', 'on', '03-01-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL94', '8130076816', 'Issued', 'on', '03-04-2016', 'Expires', 'on', '01-09-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-282-249-3534']","[17, 17, 17]"
"['KL93', '2660104622', 'Issued', 'on', '06-01-2029', 'Expires', 'on', '13-10-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Kayla', 'Espinoza', 'DOB', '07-09-2018']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL68', '4060031897', 'Issued', 'on', '09-03-2020', 'Expires', 'on', '01-05-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL77', '6604621025', 'Issued', 'on', '21-05-2022', 'Expires', 'on', '13-12-2014']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL55', '2298481206', 'Issued', 'on', '11-09-2022', 'Expires', 'on', '24-06-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Haley', 'Jackson', 'DOB', '04-11-2013']","[0, 0, 3, 3]"
"['Michael', 'Ward', 'DOB', '09-02-2014']","[0, 0, 3, 3]"
"['KL17', '7982725037', 'Issued', 'on', '29-09-2019', 'Expires', 'on', '07-01-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-938-351-7993']","[17, 17, 17]"
"['Emergency', 'Contact', '6538912878']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-999-469-8829x045']","[17, 17, 17]"
"['KL81', '9371391276', 'Issued', 'on', '05-07-2021', 'Expires', 'on', '04-10-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL53', '9148305949', 'Issued', 'on', '13-07-2014', 'Expires', 'on', '28-06-2020']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '3019', 'Page', 'Extensions', 'Suite', '238', 'New', 'Shannon,', 'NC', '31363', 'Present', 'Address', '18706', 'Sherry', 'Port', 'East', 'Zachary,', 'NY', '06972']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL58', '3948595172', 'Issued', 'on', '31-05-2029', 'Expires', 'on', '13-11-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Christy', 'Thomas', 'DOB', '21-09-2006']","[0, 0, 3, 3]"
"['Alexis', 'Hall', 'DOB', '09-04-2005']","[0, 0, 3, 3]"
"['KL79', '1565956995', 'Issued', 'on', '02-10-2005', 'Expires', 'on', '06-05-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '6610', 'William', 'Roads', 'Suite', '610', 'Port', 'Kennethstad,', 'MS', '12682', 'Present', 'Address', '453', 'Brittany', 'Throughway', 'Port', 'Timothychester,', 'WY', '98945']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '54695', 'Austin', 'Flat', 'South', 'Maryfurt,', 'PW', '24405', 'Present', 'Address', '9671', 'Smith', 'Spurs', 'Apt.', '666', 'Adamsland,', 'AL', '85344']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '1134', 'Lindsey', 'Plains', 'Suite', '169', 'Kelseyfort,', 'AZ', '69024', 'Present', 'Address', '366', 'Kelly', 'Divide', 'Suite', '899', 'Mooremouth,', 'WY', '02522']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL27', '5875872347', 'Issued', 'on', '01-03-2023', 'Expires', 'on', '01-03-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Kristin', 'Meyer', 'DOB', '24-10-2026']","[0, 0, 3, 3]"
"['Kaitlyn', 'Cooley', 'DOB', '02-09-2027']","[0, 0, 3, 3]"
"['KL82', '4938966574', 'Issued', 'on', '02-01-2027', 'Expires', 'on', '17-09-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL81', '4089973470', 'Issued', 'on', '07-02-2026', 'Expires', 'on', '02-09-2007']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL28', '4122782825', 'Issued', 'on', '02-08-2017', 'Expires', 'on', '29-03-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '(596)425-7197x609']","[17, 17, 17]"
"['Emergency', 'Contact', '4128657898']","[17, 17, 17]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '9417809521']","[17, 17, 17]"
"['KL33', '7944732371', 'Issued', 'on', '13-08-2016', 'Expires', 'on', '27-07-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '7741', 'Tracy', 'Lights', 'Port', 'Charles,', 'ND', '88709', 'Present', 'Address', '1996', 'Ryan', 'Fall', 'East', 'Carrie,', 'NJ', '44314']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '0454', 'Daniel', 'Plaza', 'Erinstad,', 'NM', '06447', 'Present', 'Address', '92257', 'Jennifer', 'Brook', 'North', 'Crystalbury,', 'VT', '45350']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '2324', 'Braun', 'Parkway', 'New', 'Cheryl,', 'FM', '95019', 'Present', 'Address', '01788', 'Eugene', 'Greens', 'Suite', '312', 'Jonesside,', 'WY', '49409']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL13', '2543015709', 'Issued', 'on', '30-05-2005', 'Expires', 'on', '31-07-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '011', 'Villegas', 'Ridge', 'Apt.', '711', 'Jacobland,', 'WA', '06218', 'Present', 'Address', '0923', 'Antonio', 'Cliffs', 'Wheelertown,', 'AL', '63922']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL59', '7405710077', 'Issued', 'on', '03-12-2013', 'Expires', 'on', '14-01-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL34', '1971835392', 'Issued', 'on', '10-06-2027', 'Expires', 'on', '23-02-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Laura', 'Collins', 'DOB', '27-05-2029']","[0, 0, 3, 3]"
"['KL95', '5244473159', 'Issued', 'on', '01-05-2016', 'Expires', 'on', '26-12-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '432-698-7698x9365']","[17, 17, 17]"
"['KL66', '6354895816', 'Issued', 'on', '10-09-2014', 'Expires', 'on', '07-04-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '198', 'Tiffany', 'Flats', 'Suite', '813', 'North', 'Jonathanton,', 'FL', '46611', 'Present', 'Address', '21743', 'Kim', 'Pine', 'Apt.', '526', 'South', 'Michelleside,', 'NE', '05602']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '98344', 'Amy', 'Fall', 'Suite', '364', 'Hermanside,', 'AR', '43865', 'Present', 'Address', '4065', 'Harvey', 'Knoll', 'Apt.', '562', 'New', 'Ian,', 'GU', '01776']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL60', '9093425963', 'Issued', 'on', '30-05-2025', 'Expires', 'on', '10-05-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '+1-355-510-7409']","[17, 17, 17]"
"['KL31', '7109428566', 'Issued', 'on', '04-08-2008', 'Expires', 'on', '13-01-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'Unit', '7861', 'Box', '9025', 'DPO', 'AA', '92796', 'Present', 'Address', 'USCGC', 'Brown', 'FPO', 'AP', '23720']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['KL76', '4881257367', 'Issued', 'on', '03-12-2010', 'Expires', 'on', '07-10-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '54120', 'Elizabeth', 'Falls', 'Suite', '595', 'North', 'Ericchester,', 'WV', '92203', 'Present', 'Address', 'PSC', '1515,', 'Box', '3259', 'APO', 'AA', '58192']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL84', '5876105046', 'Issued', 'on', '05-10-2026', 'Expires', 'on', '19-03-2026']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL85', '4847409832', 'Issued', 'on', '04-10-2016', 'Expires', 'on', '15-04-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '740.771.7327x980']","[17, 17, 17]"
"['KL51', '4420882289', 'Issued', 'on', '09-02-2027', 'Expires', 'on', '25-02-2006']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'PSC', '1006,', 'Box', '4934', 'APO', 'AP', '02100', 'Present', 'Address', '45203', 'Williams', 'Ridge', 'Calebside,', 'ME', '82664']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL24', '8328187923', 'Issued', 'on', '26-01-2026', 'Expires', 'on', '22-05-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'USNV', 'Gilmore', 'FPO', 'AP', '23341', 'Present', 'Address', 'USNV', 'Reed', 'FPO', 'AE', '49495']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['KL59', '5981731142', 'Issued', 'on', '16-07-2028', 'Expires', 'on', '29-06-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '6100', 'Stuart', 'Port', 'Lake', 'Andrewshire,', 'NE', '72262', 'Present', 'Address', '774', 'Kimberly', 'Garden', 'Suite', '842', 'Lake', 'James,', 'PR', '38377']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL31', '9213063154', 'Issued', 'on', '21-08-2015', 'Expires', 'on', '20-12-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '00677', 'Blake', 'Vista', 'Apt.', '550', 'East', 'Cynthia,', 'MP', '01949', 'Present', 'Address', '5426', 'Justin', 'Mount', 'Isaiahton,', 'SC', '24981']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '34511', 'Jo', 'Bypass', 'Lake', 'Pattychester,', 'MP', '89206', 'Present', 'Address', '88684', 'Alexis', 'Crescent', 'South', 'Philipbury,', 'WY', '18337']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL28', '4058220682', 'Issued', 'on', '02-03-2026', 'Expires', 'on', '02-06-2005']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['KL33', '1871241447', 'Issued', 'on', '12-10-2014', 'Expires', 'on', '12-04-2028']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '9887', 'Vincent', 'Wall', 'Apt.', '129', 'Collinsfurt,', 'AZ', '30771', 'Present', 'Address', 'USNS', 'Barnes', 'FPO', 'AE', '01611']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]"
"['KL68', '4467990956', 'Issued', 'on', '26-10-2028', 'Expires', 'on', '05-01-2010']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '214', 'Lucero', 'Burg', 'Apt.', '071', 'Port', 'Maxburgh,', 'IN', '94046', 'Present', 'Address', '36219', 'Carlos', 'Pine', 'New', 'Ashleyfort,', 'VA', '01061']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'B-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '1186', 'Amanda', 'Isle', 'Lake', 'Briannamouth,', 'OK', '98755', 'Present', 'Address', '16880', 'Karen', 'Trail', 'Suite', '378', 'North', 'Amy,', 'MS', '80278']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL80', '1891796718', 'Issued', 'on', '16-06-2010', 'Expires', 'on', '02-07-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL17', '8100770118', 'Issued', 'on', '30-12-2024', 'Expires', 'on', '08-07-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL14', '6576763981', 'Issued', 'on', '24-01-2011', 'Expires', 'on', '09-07-2022']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Tyrone', 'Collins', 'DOB', '06-01-2007']","[0, 0, 3, 3]"
"['KL63', '5268060108', 'Issued', 'on', '26-07-2027', 'Expires', 'on', '18-06-2008']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL46', '7781608576', 'Issued', 'on', '07-09-2022', 'Expires', 'on', '24-11-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Paul', 'Martin', 'DOB', '13-01-2007']","[0, 0, 3, 3]"
"['KL48', '6681476601', 'Issued', 'on', '30-03-2011', 'Expires', 'on', '15-12-2023']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '694.382.3220']","[17, 17, 17]"
"['Emergency', 'Contact', '547-243-2811x659']","[17, 17, 17]"
"['Emergency', 'Contact', '+1-720-420-3042x32277']","[17, 17, 17]"
"['Emergency', 'Contact', '001-813-653-0281x650']","[17, 17, 17]"
"['KL70', '1577869770', 'Issued', 'on', '01-09-2018', 'Expires', 'on', '26-11-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '9377', 'Kelly', 'Prairie', 'New', 'Amandaberg,', 'WI', '09812', 'Present', 'Address', '161', 'Evans', 'Way', 'Port', 'Shirleyshire,', 'WA', '70085']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL77', '1249900899', 'Issued', 'on', '15-08-2012', 'Expires', 'on', '05-04-2009']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', 'USS', 'Baker', 'FPO', 'AP', '71438', 'Present', 'Address', '662', 'Ashley', 'Unions', 'North', 'Robert,', 'AL', '66179']","[1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Jared', 'Dyer', 'DOB', '30-05-2019']","[0, 0, 3, 3]"
"['Blood', 'Group', 'A+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '0636', 'Christopher', 'Passage', 'Suite', '550', 'Biancaview,', 'ME', '86487', 'Present', 'Address', '3493', 'Ashley', 'Key', 'Apt.', '496', 'South', 'James,', 'PR', '22644']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '14243', 'Wade', 'Village', 'Suite', '854', 'North', 'Erin,', 'PR', '67772', 'Present', 'Address', '799', 'Jodi', 'Lodge', 'Lake', 'John,', 'ME', '93721']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Emergency', 'Contact', '599-464-3385']","[17, 17, 17]"
"['Permanent', 'Address', '2505', 'Jeffrey', 'Green', 'Apt.', '031', 'Lake', 'Maryhaven,', 'NM', '53672', 'Present', 'Address', '7694', 'Rivera', 'Motorway', 'Suite', '945', 'West', 'Tammy,', 'NE', '49091']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '6986', 'Ryan', 'Harbors', 'Apt.', '125', 'Mitchellside,', 'UT', '01539', 'Present', 'Address', '152', 'Carlson', 'Islands', 'Suite', '966', 'Meganburgh,', 'DE', '31896']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '4748235914']","[17, 17, 17]"
"['Emergency', 'Contact', '840-348-9332']","[17, 17, 17]"
"['KL47', '5205879645', 'Issued', 'on', '10-06-2015', 'Expires', 'on', '23-12-2015']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL13', '4421940259', 'Issued', 'on', '17-09-2015', 'Expires', 'on', '18-06-2012']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '9637', 'Damon', 'Springs', 'North', 'Amandaville,', 'NM', '70077', 'Present', 'Address', '11587', 'Sabrina', 'Point', 'Lucasborough,', 'MN', '86738']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL88', '9585583837', 'Issued', 'on', '14-09-2014', 'Expires', 'on', '12-03-2011']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '4701', 'Lee', 'Estates', 'Apt.', '865', 'East', 'Rebecca,', 'NH', '59872', 'Present', 'Address', '5633', 'Smith', 'Harbors', 'Apt.', '052', 'Randolphland,', 'AK', '48668']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '02722', 'Kyle', 'Island', 'Batesborough,', 'DE', '56261', 'Present', 'Address', '91368', 'Troy', 'Expressway', 'Apt.', '313', 'Deanstad,', 'VT', '20708']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL35', '8258568023', 'Issued', 'on', '29-10-2022', 'Expires', 'on', '30-06-2018']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL18', '6616840342', 'Issued', 'on', '10-03-2011', 'Expires', 'on', '22-09-2029']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Blood', 'Group', 'AB+', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['KL52', '6761104130', 'Issued', 'on', '09-02-2006', 'Expires', 'on', '24-08-2025']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Permanent', 'Address', '52595', 'Renee', 'Drive', 'Apt.', '273', 'New', 'Carrie,', 'HI', '00687', 'Present', 'Address', '353', 'Jeremy', 'Meadow', 'Apt.', '850', 'Sanderston,', 'OH', '60678']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Permanent', 'Address', '9718', 'Maria', 'Flats', 'Johnsontown,', 'NM', '16843', 'Present', 'Address', '8388', 'Janice', 'Walks', 'Wadechester,', 'VT', '34860']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2]"
"['KL32', '6128257880', 'Issued', 'on', '16-05-2023', 'Expires', 'on', '26-12-2013']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['Emergency', 'Contact', '001-267-335-7422x33222']","[17, 17, 17]"
"['Dorothy', 'Osborn', 'DOB', '22-12-2016']","[0, 0, 3, 3]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Permanent', 'Address', '225', 'Brown', 'Falls', 'Jasonton,', 'MH', '51568', 'Present', 'Address', '11804', 'Sutton', 'Overpass', 'Suite', '130', 'Caldwellbury,', 'PR', '73755']","[1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'NO']","[13, 13, 13, 14, 14, 14]"
"['Blood', 'Group', 'O-', 'Organ', 'Donor', 'YES']","[13, 13, 13, 14, 14, 14]"
"['Emergency', 'Contact', '618-852-0136x2608']","[17, 17, 17]"
"['KL96', '3301610601', 'Issued', 'on', '30-12-2012', 'Expires', 'on', '16-08-2024']","[5, 5, 18, 6, 6, 18, 7, 7]"
"['KL97', '8712828384', 'Issued', 'on', '13-09-2029', 'Expires', 'on', '23-04-2021']","[5, 5, 18, 6, 6, 18, 7, 7]"
